timestamp,algorithm,structure,data_type,distribution,size,iterations,iteration_id,duration_us,min_us,avg_us,max_us,status
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,2,90195,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,3,89711,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,4,84927,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,5,85511,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,6,85981,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,7,85194,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,8,85643,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,9,84618,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,10,84196,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,11,84507,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,12,84390,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,13,85474,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,14,85710,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,15,85133,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,16,84160,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,17,85178,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,18,82932,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,19,85332,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,20,85850,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,21,86628,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,22,86812,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,23,86644,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,24,86033,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,25,86416,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,26,85881,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,27,86009,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,28,86055,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,29,86598,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,30,86660,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,31,85302,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,32,86762,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,33,89497,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,34,86692,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,35,85199,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,36,84832,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,37,86492,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,38,87243,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,39,86545,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,40,86378,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,41,85397,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,42,85950,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,43,86267,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,44,85618,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,45,85043,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,46,87463,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,47,88422,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,48,85534,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,49,87258,82932,86152.64,90609,OK
2026-05-11 17:23:51,cocktail,array,int,random,5000,50,50,86751,82932,86152.64,90609,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,1,88209,84162,86543.36,94187,OK
2026-05-11 17:24:13,cocktail,array,int,random,5000,50,2,87892,84162,86543.36,94187,OK
